
612,オノノクス,Haxorus,76,147,90,60,70,97,540,ドラゴン,,とうそうしん かたやぶり (きんちょうかん),1.8,105.5/b
613,クマシュン,Cubchoo,55,70,40,60,40,40,305,こおり,,ゆきがくれ ゆきかき (びびり),0.5,8.5/f
614,ツンベアー,Beartic,95,130,80,70,80,50,505,こおり,,ゆきがくれ ゆきかき (すいすい),2.6,260.0/a
615,フリージオ,Cryogonal,80,50,50,95,135,105,515,こおり,,ふゆう,1.1,148.0/b
616,チョボマキ,Shelmet,50,40,85,40,65,25,305,むし,,うるおいボディ シェルアーマー (ぼうじん),0.4,7.7/f
617,アギルダー,Accelgor,80,70,40,100,60,145,495,むし,,うるおいボディ ねんちゃく (かるわざ),0.8,25.3/d
618,マッギョ,Stunfisk,109,66,84,81,99,32,471,じめん,でんき,せいでんき じゅうなん (すながくれ),0.7,11.0/e
619,コジョフー,Mienfoo,45,85,50,55,50,65,350,かくとう,,せいしんりょく さいせいりょく (すてみ),0.9,20.0/e
620,コジョンド,Mienshao,65,125,60,95,60,105,510,かくとう,,せいしんりょく さいせいりょく (すてみ),1.4,35.5/d
621,クリムガン,Druddigon,77,120,90,60,90,48,485,ドラゴン,,さめはだ ちからずく (かたやぶり),1.6,139.0/b
622,ゴビット,Golett,59,74,50,35,50,35,303,じめん,ゴースト,てつのこぶし ぶきよう (ノーガード),1.0,92.0/c
623,ゴルーグ,Golurk,89,124,80,55,80,55,483,じめん,ゴースト,てつのこぶし ぶきよう (ノーガード),2.8,330.0/a
624,コマタナ,Pawniard,45,85,70,40,40,60,340,あく,はがね,まけんき せいしんりょく (プレッシャー),0.5,10.2/e
625,キリキザン,Bisharp,65,125,100,60,70,70,490,あく,はがね,まけんき せいしんりょく (プレッシャー),1.6,70.0/c
626,バッフロン,Bouffalant,95,110,95,40,95,55,490,ノーマル,,すてみ そうしょく (ぼうおん),1.6,94.6/c
627,ワシボン,Rufflet,70,83,50,37,50,60,350,ノーマル,ひこう,するどいめ ちからずく (はりきり),0.5,10.5/e
628,ウォーグル,Braviary,100,123,75,57,75,80,510,ノーマル,ひこう,するどいめ ちからずく (まけんき),1.5,41.0/d
629,バルチャイ,Vullaby,70,55,75,45,65,60,370,あく,ひこう,はとむね ぼうじん (くだけるよろい),0.5,9.0/f
630,バルジーナ,Mandibuzz,110,65,105,55,95,80,510,あく,ひこう,はとむね ぼうじん (くだけるよろい),1.2,39.5/d
631,クイタラン,Heatmor,85,97,66,105,66,65,484,ほのお,,くいしんぼう もらいび (しろいけむり),1.4,58.0/c
632,アイアント,Durant,58,109,112,48,48,109,484,むし,はがね,むしのしらせ はりきり (なまけ),0.3,33.0/d
633,モノズ,Deino,52,65,50,45,50,38,300,あく,ドラゴン,はりきり,0.8,17.3/e
634,ジヘッド,Zweilous,72,85,70,65,70,58,420,あく,ドラゴン,はりきり,1.4,50.0/c
635,サザンドラ,Hydreigon,92,105,90,125,90,98,600,あく,ドラゴン,ふゆう,1.8,160.0/b
636,メラルバ,Larvesta,55,85,55,50,55,60,360,むし,ほのお,ほのおのからだ (むしのしらせ),1.1,28.8/d
637,ウルガモス,Volcarona,85,60,65,135,105,100,550,むし,ほのお,ほのおのからだ (むしのしらせ),1.6,46.0/d
638,コバルオン,Cobalion,91,90,129,90,72,108,580,はがね,かくとう,せいぎのこころ,2.1,250.0/a
639,テラキオン,Terrakion,91,129,90,72,90,108,580,いわ,かくとう,せいぎのこころ,1.9,260.0/a
640,ビリジオン,Virizion,91,90,72,90,129,108,580,くさ,かくとう,せいぎのこころ,2.0,200.0/a
641,トルネロス化身,Tornadus I,79,115,70,125,80,111,580,ひこう,,いたずらごころ (まけんき),1.5,63.0/c
641-1,トルネロス霊獣,Tornadus T,79,100,80,110,90,121,580,ひこう,,さいせいりょく,1.4,63.0/c
642,ボルトロス化身,Thundurus I,79,115,70,125,80,111,580,でんき,ひこう,いたずらごころ (まけんき),1.5,61.0/c
642-1,ボルトロス霊獣,Thundurus T,79,105,70,145,80,101,580,でんき,ひこう,ちくでん,3.0,61.0/c
643,レシラム,Reshiram,100,120,100,150,120,90,680,ドラゴン,ほのお,ターボブレイズ,3.2,330.0/a
644,ゼクロム,Zekrom,100,150,120,120,100,90,680,ドラゴン,でんき,テラボルテージ,2.9,345.0/a
645,ランドロス化身,Landorus I,89,125,90,115,80,101,600,じめん,ひこう,すなのちから (ちからずく),1.5,68.0/c
645-1,ランドロス霊獣,Landorus T,89,145,90,105,80,91,600,じめん,ひこう,いかく,1.3,68.0/c
646,キュレム,Kyurem,125,130,90,130,90,95,660,ドラゴン,こおり,プレッシャー,3.0,325.0/a
646-1,ブラックキュレム,Black Kyurem,125,170,100,120,90,95,700,ドラゴン,こおり,テラボルテージ,3.3,325.0/a
646-2,ホワイトキュレム,White Kyurem,125,120,90,170,100,95,700,ドラゴン,こおり,ターボブレイズ,3.6,325.0/a
647,ケルディオ,Keldeo Ordinary,91,72,90,129,90,108,580,みず,かくとう,せいぎのこころ,1.4,48.5/d
647-1,ケルディオ覚悟,Keldeo Resolute,91,72,90,129,90,108,580,みず,かくとう,せいぎのこころ,1.4,48.5/d
648,メロエッタV,Meloetta A,100,77,77,128,128,90,600,ノーマル,エスパー,てんのめぐみ,0.6,6.5/f
648-1,メロエッタS,Meloetta P,100,128,90,77,77,128,600,ノーマル,かくとう,てんのめぐみ,0.6,6.5/f
649,ゲノセクト,Genesect,71,120,95,120,95,99,600,むし,はがね,ダウンロード,1.5,82.5/c
650,ハリマロン,Chespin,56,61,65,48,45,38,313,くさ,,しんりょく (ぼうだん),0.4,9.0/f
651,ハリボーグ,Quilladin,61,78,95,56,58,57,405,くさ,,しんりょく (ぼうだん),0.7,29.0/d
652,ブリガロン,Chesnaught,88,107,122,74,75,64,530,くさ,かくとう,しんりょく (ぼうだん),1.6,90.0/c
653,フォッコ,Fennekin,40,45,40,62,60,60,307,ほのお,,もうか (マジシャン),0.4,9.4/f
654,テールナー,Braixen,59,59,58,90,70,73,409,ほのお,,もうか (マジシャン),1.0,14.5/e
655,マフォクシー,Delphox,75,69,72,114,100,104,534,ほのお,エスパー,もうか (マジシャン),1.5,39.0/d
656,ケロマツ,Froakie,41,56,40,62,44,71,314,みず,,げきりゅう (へんげんじざい),0.3,7.0/f
657,ゲコガシラ,Frogadier,54,63,52,83,56,97,405,みず,,げきりゅう (へんげんじざい),0.6,10.9/e
658,ゲッコウガ,Greninja,72,95,67,103,71,122,530,みず,あく,げきりゅう (へんげんじざい),1.5,40.0/d
658-1,ゲッコウガS,Greninja Ash,72,145,67,153,71,132,640,みず,あく,きずなへんげ,1.5,40.0/d
659,ホルビー,Bunnelby,38,36,38,32,36,57,237,ノーマル,,ものひろい ほおぶくろ (ちからもち),0.4,5.0/f
660,ホルード,Diggersby,85,56,77,50,77,78,423,ノーマル,じめん,ものひろい ほおぶくろ (ちからもち),1.0,42.4/d
661,ヤヤコマ,Fletchling,45,50,43,40,38,62,278,ノーマル,ひこう,はとむね (はやてのつばさ),0.3,1.7/f
662,ヒノヤコマ,Fletchinder,62,73,55,56,52,84,382,ほのお,ひこう,ほのおのからだ (はやてのつばさ),0.7,16.0/e
663,ファイアロー,Talonflame,78,81,71,74,69,126,499,ほのお,ひこう,ほのおのからだ (はやてのつばさ),1.2,24.5/e
664,コフキムシ,Scatterbug,38,35,40,27,25,35,200,むし,,りんぷん ふくがん (フレンドガード),0.3,2.5/f
665,コフーライ,Spewpa,45,22,60,27,30,29,213,むし,,だっぴ (フレンドガード),0.3,8.4/f
666,ビビヨン,Vivillon,80,52,50,90,50,89,411,むし,ひこう,りんぷん ふくがん (フレンドガード),1.2,17.0/e
667,シシコ,Litleo,62,50,58,73,54,72,369,ほのお,ノーマル,とうそうしん きんちょうかん (じしんかじょう),0.6,13.5/e
668,カエンジシ,Pyroar,86,68,72,109,66,106,507,ほのお,ノーマル,とうそうしん きんちょうかん (じしんかじょう),1.5,81.5/c
669,フラベベ,Flabebe,44,38,39,61,79,42,303,フェアリー,,フラワーベール (きょうせい),0.1,0.1/f
670,フラエッテ,Floette,54,45,47,75,98,52,371,フェアリー,,フラワーベール (きょうせい),0.2,0.9/f
670-1,フラエッテAZ,Floette-E,74,65,67,125,128,92,551,フェアリー,,フラワーベール (きょうせい),0.2,0.9/f
671,フラージェス,Florges,78,65,68,112,154,75,552,フェアリー,,フラワーベール (きょうせい),1.1,10.0/e
672,メェークル,Skiddo,66,65,48,62,57,52,350,くさ,,そうしょく (くさのけがわ),0.9,31.0/d
673,ゴーゴート,Gogoat,123,100,62,97,81,68,531,くさ,,そうしょく (くさのけがわ),1.7,91.0/c
674,ヤンチャム,Pancham,67,82,62,46,48,43,348,かくとう,,てつのこぶし かたやぶり (きもったま),0.6,8.0/f
675,ゴロンダ,Pangoro,95,124,78,69,71,58,495,かくとう,あく,てつのこぶし かたやぶり (きもったま),2.1,136.0/b
676,トリミアン,Furfrou,75,80,60,65,90,102,472,ノーマル,,ファーコート,1.2,28.0/d
677,ニャスパー,Espurr,62,48,54,63,60,68,355,エスパー,,するどいめ すりぬけ (マイペース),0.3,3.5/f
678,ニャオニクス♂,Meowstic,74,48,76,83,81,104,466,エスパー,,するどいめ すりぬけ (いたずらごころ),0.6,8.5/f
678-1,ニャオニクス♀,Meowstic,74,48,76,83,81,104,466,エスパー,,するどいめ すりぬけ (かちき),0.6,8.5/f
679,ヒトツキ,Honedge,45,80,100,35,37,28,325,はがね,ゴースト,ノーガード,0.8,2.0/f
680,ニダンギル,Doublade,59,110,150,45,49,35,448,はがね,ゴースト,ノーガード,0.8,4.5/f
681,ギルガルド盾,Aegislash Shield,60,50,150,50,150,60,520,はがね,ゴースト,バトルスイッチ,1.7,53.0/c
681-1,ギルガルド剣,Aegislash Blade,60,150,50,150,50,60,520,はがね,ゴースト,バトルスイッチ,1.7,53.0/c
682,シュシュプ,Spritzee,78,52,60,63,65,23,341,フェアリー,,いやしのこころ (アロマベール),0.2,0.5/f
683,フレフワン,Aromatisse,101,72,72,99,89,29,462,フェアリー,,いやしのこころ (アロマベール),0.8,15.5/e
684,ペロッパフ,Swirlix,62,48,66,59,57,49,341,フェアリー,,スイートベール (かるわざ),0.4,3.5/f
685,ペロリーム,Slurpuff,82,80,86,85,75,72,480,フェアリー,,スイートベール (かるわざ),0.8,5.0/f
686,マーイーカ,Inkay,53,54,53,37,46,45,288,あく,エスパー,あまのじゃく きゅうばん (すりぬけ),0.4,3.5/f
687,カラマネロ,Malamar,86,92,88,68,75,73,482,あく,エスパー,あまのじゃく きゅうばん (すりぬけ),1.5,47.0/d
688,カメテテ,Binacle,42,52,67,39,56,50,306,いわ,みず,かたいツメ スナイパー (わるいてぐせ),0.5,31.0/d
689,ガメノデス,Barbaracle,72,105,115,54,86,68,500,いわ,みず,かたいツメ スナイパー (わるいてぐせ),1.3,96.0/c
690,クズモー,Skrelp,50,60,60,60,60,30,320,どく,みず,どくのトゲ どくしゅ (てきおうりょく),0.5,7.3/f
691,ドラミドロ,Dragalge,65,75,90,97,123,44,494,どく,ドラゴン,どくのトゲ どくしゅ (てきおうりょく),1.8,81.5/c
692,ウデッポウ,Clauncher,50,53,62,58,63,44,330,みず,,メガランチャー,0.5,8.3/f
693,ブロスター,Clawitzer,71,73,88,120,89,59,500,みず,,メガランチャー,1.3,35.3/d
694,エリキテル,Helioptile,44,38,33,61,43,70,289,でんき,ノーマル,かんそうはだ すながくれ (サンパワー),0.5,6.0/f
695,エレザード,Heliolisk,62,55,52,109,94,109,481,でんき,ノーマル,かんそうはだ すながくれ (サンパワー),1.0,21.0/e
696,チゴラス,Tyrunt,58,89,77,45,45,48,362,いわ,ドラゴン,がんじょうあご (がんじょう),0.8,26.0/d
697,ガチゴラス,Tyrantrum,82,121,119,69,59,71,521,いわ,ドラゴン,がんじょうあご (いしあたま),2.5,270.0/a
698,アマルス,Amaura,77,59,50,67,63,46,362,いわ,こおり,フリーズスキン (ゆきふらし),1.3,25.2/d
699,アマルルガ,Aurorus,123,77,72,99,92,58,521,いわ,こおり,フリーズスキン (ゆきふらし),2.7,225.0/a
700,ニンフィア,Sylveon,95,65,65,110,130,60,525,フェアリー,,メロメロボディ (フェアリースキン),1.0,23.5/e
701,ルチャブル,Hawlucha,78,92,75,74,63,118,500,かくとう,ひこう,じゅうなん かるわざ (かたやぶり),0.8,21.5/e
702,デデンネ,Dedenne,67,58,57,81,67,101,431,でんき,フェアリー,ほおぶくろ ものひろい (プラス),0.2,2.2/f
703,メレシー,Carbink,50,50,150,50,150,50,500,いわ,フェアリー,クリアボディ (がんじょう),0.3,5.7/f
704,ヌメラ,Goomy,45,50,35,55,75,40,300,ドラゴン,,そうしょく うるおいボディ (ぬめぬめ),0.3,2.8/f
705,ヌメイル,Sliggoo,68,75,53,83,113,60,452,ドラゴン,,そうしょく うるおいボディ (ぬめぬめ),0.8,17.5/e
706,ヌメルゴン,Goodra,90,100,70,110,150,80,600,ドラゴン,,そうしょく うるおいボディ (ぬめぬめ),2.0,150.5/b
707,クレッフィ,Klefki,57,80,91,80,87,75,470,はがね,フェアリー,いたずらごころ (マジシャン),0.2,3.0/f
708,ボクレー,Phantump,43,70,48,50,60,38,309,ゴースト,くさ,しぜんかいふく おみとおし (しゅうかく),0.4,7.0/f
709,オーロット,Trevenant,85,110,76,65,82,56,474,ゴースト,くさ,しぜんかいふく おみとおし (しゅうかく),1.5,71.0/c
710,バケッチャ,Pumpkaboo Avg,49,66,70,44,55,51,335,ゴースト,くさ,ものひろい おみとおし (ふみん),0.4,5.0/f
710,バケッチャ小,Pumpkaboo S,44,66,70,44,55,56,335,ゴースト,くさ,ものひろい おみとおし (ふみん),0.3,3.5/f
710,バケッチャ大,Pumpkaboo L,54,66,70,44,55,46,335,ゴースト,くさ,ものひろい おみとおし (ふみん),0.5,7.5/f
710,バケッチャ特大,Pumpkaboo Sp,59,66,70,44,55,41,335,ゴースト,くさ,ものひろい おみとおし (ふみん),0.8,15.0/e
711,パンプジン,Gourgeist Avg,65,90,122,58,75,84,494,ゴースト,くさ,ものひろい おみとおし (ふみん),0.9,12.5/e
711,パンプジン小,Gourgeist S,55,85,122,58,75,99,494,ゴースト,くさ,ものひろい おみとおし (ふみん),0.7,9.5/f
711,パンプジン大,Gourgeist L,75,95,122,58,75,69,494,ゴースト,くさ,ものひろい おみとおし (ふみん),1.1,14.0/e
711,パンプジン特大,Gourgeist Sp,85,100,122,58,75,54,494,ゴースト,くさ,ものひろい おみとおし (ふみん),1.7,39.0/d
712,カチコール,Bergmite,55,69,85,32,35,28,304,こおり,,マイペース アイスボディ (がんじょう),1.0,99.5/c
713,クレベース,Avalugg,95,117,184,44,46,28,514,こおり,,マイペース アイスボディ (がんじょう),2.0,505.0/a
714,オンバット,Noibat,40,30,35,45,40,55,245,ひこう,ドラゴン,おみとおし すりぬけ (テレパシー),0.5,8.0/f
715,オンバーン,Noivern,85,70,80,97,80,123,535,ひこう,ドラゴン,おみとおし すりぬけ (テレパシー),1.5,85.0/c
716,ゼルネアス,Xerneas,126,131,95,131,98,99,680,フェアリー,,フェアリーオーラ,3.0,215.0/a
717,イベルタル,Yveltal,126,131,95,131,98,99,680,あく,ひこう,ダークオーラ,5.8,203.0/a
718,ジガルデ50％,Zygarde 50%,108,100,121,81,95,95,600,ドラゴン,じめん,オーラブレイク スワームチェンジ,5.0,305.0/a
718-1,ジガルデ10%,Zygarde 10%,54,100,71,61,85,115,486,ドラゴン,じめん,オーラブレイク スワームチェンジ,1.2,33.5/d
718-2,ジガルデ100%,Zygarde Comp,216,100,121,91,95,85,708,ドラゴン,じめん,スワームチェンジ,4.5,610.0/a
719,ディアンシー,Diancie,50,100,150,100,150,50,600,いわ,フェアリー,クリアボディ,0.7,8.8/f
719-1,メガディアンシー,Mega Diancie,50,160,110,160,110,110,700,いわ,フェアリー,マジックミラー,1.1,27.8/d
720,フーパ(戒め),Hoopa Confined,80,110,60,150,130,70,600,エスパー,ゴースト,マジシャン,0.5,9.0/f
720-1,フーパ(解放),Hoopa Unbound,80,160,60,170,130,80,680,エスパー,あく,マジシャン,6.5,490/a
721,ボルケニオン,Volcanion,80,110,120,130,90,70,600,ほのお,みず,ちょすい,1.7,195.0/b
722,モクロー,Rowlet,68,55,55,50,50,42,320,くさ,ひこう,しんりょく (えんかく),0.3,1.5/f
723,フクスロー,Dartrix,78,75,75,70,70,52,420,くさ,ひこう,しんりょく (えんかく),0.7,16.0/e
724,ジュナイパー,Decidueye,78,107,75,100,100,70,530,くさ,ゴースト,しんりょく (えんかく),1.6,36.6/d
725,ニャビー,Litten,45,65,40,60,40,70,320,ほのお,,もうか (いかく),0.4,4.3/f
726,ニャヒート,Torracat,65,85,50,80,50,90,420,ほのお,,もうか (いかく),0.7,25.0/d
727,ガオガエン,Incineroar,95,115,90,80,90,60,530,ほのお,あく,もうか (いかく),1.8,83.0/c
728,アシマリ,Popplio,50,54,54,66,56,40,320,みず, ,げきりゅう (うるおいボイス),0.4,7.5/f
729,オシャマリ,Brionne,60,69,69,91,81,50,420,みず, ,げきりゅう (うるおいボイス),0.6,17.5/e
730,アシレーヌ,Primarina,80,74,74,126,116,60,530,みず,フェアリー,げきりゅう (うるおいボイス),1.8,44.0/d
731,ツツケラ,Pikipek,35,75,30,30,30,65,265,ノーマル,ひこう,するどいめ スキルリンク (ものひろい),0.3,1.2/f
732,ケララッパ,Trumbeak,55,85,50,40,50,75,355,ノーマル,ひこう,するどいめ スキルリンク (ものひろい),0.6,14.8/e
733,ドデカバシ,Toucannon,80,120,75,75,75,60,485,ノーマル,ひこう,するどいめ スキルリンク (ちからずく),1.1,26.0/d
734,ヤングース,Yungoos,48,70,30,30,30,45,253,ノーマル, ,はりこみ がんじょうあご (てきおうりょく),0.4,6.0/f
735,デカグース,Gumshoos,88,110,60,55,60,45,418,ノーマル, ,はりこみ がんじょうあご (てきおうりょく),0.7,14.2/e
736,アゴジムシ,Grubbin,47,62,45,55,45,46,300,むし,でんき,むしのしらせ,0.4,4.4/f
737,デンヂムシ,Charjabug,57,82,95,55,75,36,400,むし,でんき,バッテリー,0.5,10.5/e
738,クワガノン,Vikavolt,77,70,90,145,75,43,500,むし,でんき,ふゆう,1.5,45.0/d
739,マケンカニ,Crabrawler,47,82,57,42,47,63,338,かくとう, ,かいりきバサミ てつのこぶし (いかりのつぼ),0.6,7.0/f
740,ケケンカニ,Crabominable,97,132,77,62,67,43,478,かくとう,こおり,かいりきバサミ てつのこぶし (いかりのつぼ),1.7,180.0/b
741,オドリドリ炎,Oricorio Baile,75,70,70,98,70,93,476,ほのお,ひこう,おどりこ,0.6,3.4/f
741-1,オドリドリ電,Oricorio Pom,75,70,70,98,70,93,476,でんき,ひこう,おどりこ,0.6,3.4/f
741-2,オドリドリ超,Oricorio Pa’u,75,70,70,98,70,93,476,エスパー,ひこう,おどりこ,0.6,3.4/f
741-3,オドリドリ霊,Oricorio Sensu,75,70,70,98,70,93,476,ゴースト,ひこう,おどりこ,0.6,3.4/f
742,アブリー,Cutiefly,40,45,40,55,40,84,304,むし,フェアリー,みつあつめ りんぷん (スイートベール),0.1,0.2/f
743,アブリボン,Ribombee,60,55,60,95,70,124,464,むし,フェアリー,みつあつめ りんぷん (スイートベール),0.2,0.5/f
744,イワンコ,Rockruff,45,65,40,30,40,60,280,いわ, ,するどいめ やるき (ふくつのこころ),0.5,9.2/f
745,ルガルガン昼,Lycanroc MD,75,115,65,55,65,112,487,いわ, ,するどいめ すなかき (ふくつのこころ),0.8,25.0/d
745-1,ルガルガン夜,Lycanroc MN,85,115,75,55,75,82,487,いわ, ,するどいめ やるき (ノーガード),1.1,25.0/d
745-2,ルガルガン黄昏,Lycanroc D,75,117,65,55,65,110,487 ,いわ,,かたいツメ,0.8,25.0/d
746,ヨワシ 単独,Wishiwashi Solo,45,20,20,25,25,40,175,みず, ,ぎょぐん,0.2,0.3/f
746-1,ヨワシ 群れ,Wishiwashi Sch,45,140,130,140,135,30,620,みず, ,ぎょぐん,8.2,78.6/c
747,ヒドイデ,Mareanie,50,53,62,43,52,45,305,どく,みず,ひとでなし じゅうなん (さいせいりょく),0.4,8.0/f
748,ドヒドイデ,Toxapex,50,63,152,53,142,35,495,どく,みず,ひとでなし じゅうなん (さいせいりょく),0.7,14.5/e
749,ドロバンコ,Mudbray,70,100,70,45,55,45,385,じめん, ,マイペース じきゅうりょく (せいしんりょく),1.0,110.0/b
750,バンバドロ,Mudsdale,100,125,100,55,85,35,500,じめん, ,マイペース じきゅうりょく (せいしんりょく),2.5,920.0/a
751,シズクモ,Dewpider,38,40,52,40,72,27,269,みず,むし,すいほう (ちょすい),0.3,4.0/f
752,オニシズクモ,Araquanid,68,70,92,50,132,42,454,みずむし, ,すいほう (ちょすい),1.8,82.0/c
753,カリキリ,Fomantis,40,55,35,50,35,35,250,くさ, ,リーフガード (あまのじゃく),0.3,1.5/f
754,ラランテス,Lurantis,70,105,90,80,90,45,480,くさ, ,リーフガード (あまのじゃく),0.9,18.5/e
755,ネマシュ,Morelull,40,35,55,65,75,15,285,くさ,フェアリー,はっこう ほうし (あめうけざら),0.2,1.5/f
756,マシェード,Shiinotic,60,45,80,90,100,30,405,くさ,フェアリー,はっこう ほうし (あめうけざら),1.0,11.5/e
757,ヤトウモリ,Salandit,48,44,40,71,40,77,320,どく,ほのお,ふしょく (どんかん),0.6,4.8/f
758,エンニュート,Salazzle,68,64,60,111,60,117,480,どく,ほのお,ふしょく (どんかん),1.2,22.2/e
759,ヌイコグマ,Stufful,70,75,50,45,50,50,340,ノーマル,かくとう,もふもふ ぶきよう (メロメロボディ),0.5,6.8/f
760,キテルグマ,Bewear,120,125,80,55,60,60,500,ノーマル,かくとう,もふもふ ぶきよう (メロメロボディ),2.1,135.0/b
761,アマカジ,Bounsweet,42,30,38,30,38,32,210,くさ, ,リーフガード どんかん (スイートベール),0.3,3.2/f
762,アママイコ,Steenee,52,40,48,40,48,62,290,くさ, ,リーフガード どんかん (スイートベール),0.7,8.2/f
763,アマージョ,Tsareena,72,120,98,50,98,72,510,くさ, ,リーフガード じょうおうのいげん (スイートベール),1.2,21.4/e
764,キュワワー,Comfey,51,52,90,82,110,100,485,フェアリー, ,フラワーベール ヒーリングシフト (しぜんかいふく),0.1,0.3/f
765,ヤレユータン,Oranguru,90,60,80,90,110,60,490,ノーマル,エスパー,せいしんりょく テレパシー (きょうせい),1.5,76.0/c
766,ナゲツケサル,Passimian,100,120,90,40,60,80,490,かくとう, ,レシーバー (まけんき),2.0,82.8/b
767,コソクムシ,Wimpod,25,35,40,20,30,80,230,むし,みず,にげごし,0.5,12.0/e
768,グソクムシャ,Golisopod,75,125,140,60,90,40,530,むし,みず,ききかいひ,2.0,108.0/b
769,スナバァ,Sandygast,55,55,80,70,45,15,320,ゴースト,じめん,みずがため (すながくれ),0.5,70.0/c
770,シロデスナ,Palossand,85,75,110,100,75,35,480,ゴースト,じめん,みずがため (すながくれ),1.3,250.0/a
771,ナマコブシ,Pyukumuku,55,60,130,30,130,5,410,みず, ,とびだすなかみ (てんねん),0.3,1.2/f
772,タイプ:ヌル,Type: Null,95,95,95,95,95,59,534,ノーマル, ,カブトアーマー,1.9,120.5/b
773,シルヴァディ,Silvally,95,95,95,95,95,95,570,ノーマル, ,ARシステム,2.3,100.5/b
774,メテノ 流星,Minior Meteor,60,60,100,60,100,60,440,いわ,ひこう,リミットシールド,0.3,40.0/d
774,メテノ コア,Minior Core,60,100,60,100,60,120,500,いわ,ひこう,リミットシールド,0.3,0.3/f
775,ネッコアラ,Komala,65,115,65,75,95,65,480,ノーマル, ,ぜったいねむり,0.4,19.9/e
776,バクガメス,Turtonator,60,78,135,91,85,36,485,ほのお,ドラゴン,シェルアーマー,2.0,212.0/a
777,トゲデマル,Togedemaru,65,98,63,40,73,96,435,でんき,はがね,てつのトゲ ひらいしん (がんじょう),0.3,3.3/f
778,ミミッキュ,Mimikyu,55,90,80,50,105,96,476,ゴースト,フェアリー,ばけのかわ,0.2,0.7/f
779,ハギギシリ,Bruxish,68,105,70,70,70,92,475,みず,エスパー,ビビットボディ がんじょうあご (ミラクルスキン),0.9,19.0/e
780,ジジーロン,Drampa,78,60,85,135,91,36,485,ノーマル,ドラゴン,ぎゃくじょう そうしょく (ノーてんき),3.0,185.0/b
781,ダダリン,Dhelmise,70,131,100,86,90,40,517,ゴースト,くさ,はがねつかい,3.9,210.0/a
782,ジャラコ,Jangmo-o,45,55,65,45,45,45,300,ドラゴン, ,ぼうだん ぼうおん (ぼうじん),0.6,29.7/d
783,ジャランゴ,Hakamo-o,55,75,90,65,70,65,420,ドラゴン,かくとう,ぼうだん ぼうおん (ぼうじん),1.2,47.0/d
784,ジャラランガ,Kommo-o,75,110,125,100,105,85,600,ドラゴン,かくとう,ぼうだん ぼうおん (ぼうじん),1.6,78.2/c
785,カプ・コケコ,Tapu Koko,70,115,85,95,75,130,570,でんき,フェアリー,エレキメイカー (テレパシー),1.8,20.5/e
786,カプ・テテフ,Tapu Lele,70,85,75,130,115,95,570,エスパー,フェアリー,サイコメイカー (テレパシー),1.2,18.6/e
787,カプ・ブルル,Tapu Bulu,70,130,115,85,95,75,570,くさ,フェアリー,グラスメイカー (テレパシー),1.9,45.5/d
788,カプ・レヒレ,Tapu Fini,70,75,115,95,130,85,570,みず,フェアリー,ミストメイカー (テレパシー),1.3,21.2/e
789,コスモッグ,Cosmog,43,29,31,29,31,37,200,エスパー, ,てんねん,0.2,0.1/f
790,コスモウム,Cosmoem,43,29,131,29,131,37,400,エスパー, ,がんじょう,0.1,999.9/a
791,ソルガレオ,Solgaleo,137,137,107,113,89,97,680,エスパー,はがね,メタルプロテクト,3.4,230.0/a
792,ルナアーラ,Lunala,137,113,89,137,107,97,680,エスパー,ゴースト,ファントムガード,4.0,120.0/b
793,ウツロイド,Nihilegos,109,53,47,127,131,103,570,いわ,どく,ビーストブースト,1.2,55.5/c
794,マッシブーン,Buzzwole,107,139,139,53,53,79,570,むし,かくとう,ビーストブースト,2.4,333.6/a
795,フェローチェ,Pheromosa,71,137,37,137,37,151,570,むし,かくとう,ビーストブースト,1.8,25.0/d
796,デンジュモク,Xurkitree,83,89,71,173,71,83,570,でんき, ,ビーストブースト,3.8,100.0/b
797,テッカグヤ,Celesteela,97,101,103,107,101,61,570,はがね,ひこう,ビーストブースト,9.2,999.9/a
798,カミツルギ,Kartana,59,181,131,59,31,109,570,くさ,はがね,ビーストブースト,0.3,0.1/f
799,アクジキング,Guzzlord,223,101,53,97,53,43,570,あく,ドラゴン,ビーストブースト,5.5,888.0/a
800,ネクロズマ,Necrozma,97,107,101,127,89,79,600,エスパー, ,プリズムアーマー,2.4,230.0/a
800-1,ネクロズマ日食,Necrozma,97,157,127,113,109,77,680,エスパー,はがね,プリズムアーマー,3.8,460.0/a
800-2,ネクロズマ月食,Necrozma,97,113,109,157,127,77,680,エスパー,ゴースト,プリズムアーマー,4.2,350.0/a
800-3,ネクロズマU,Necrozma,97,167,97,167,97,129,754,エスパー,ドラゴン,ブレインフォース,7.5,230.0/a
801,マギアナ,Magearna,80,95,115,130,115,65,600,はがね,フェアリー,ソウルハート,1.0,80.5/c
801-1,マギアナ500年前,Magearna O,80,95,115,130,115,65,600,はがね,フェアリー,ソウルハート,1.0,80.5/c
802,マーシャドー,Marshadow,90,125,80,90,90,125,600,かくとう,ゴースト,テクニシャン,0.7,22.2/e
803,ベベノム,Poipole,67,73,67,73,67,73,420,どく,,ビーストブースト,0.6,1.8/f
804,アーゴヨン,Naganadel,73,73,73,127,73,121,540,どく,ドラゴン,ビーストブースト,3.6,150.0/b
805,ツンデツンデ,Stakataka,61,131,211,53,101,13,570,いわ,はがね,ビーストブースト,5.5,820/a
